Asset,Last,Strike,Negócios,Quantidade,Bid,Ask,Vencimento,Cont. Abertos,Black Scholes,Volt. Implícita,VI Ask,VI Bid,VI / VH
PETRA132,0,13.22,0,0,0,0,16/01/2026,0,16.98585304,0,0,0,0
PETRA134,0,13.47,0,0,0,0,16/01/2026,0,16.74485177,0,0,0,0
PETRA137,16.93,13.72,5,1200,0,0,16/01/2026,34500,16.50385051,1.178817749,0,0,6.871194047
PETRA139,18.3,13.97,1,100,0,0,16/01/2026,100,16.26284924,1.924853325,0,0,11.21975023
PETRA148,0,14.22,0,0,0,0,16/01/2026,0,16.02184797,0,0,0,0
PETRA150,0,14.47,0,0,0,0,16/01/2026,0,15.78084671,0,0,0,0
PETRA153,29.9,14.72,8,25000,0,0,16/01/2026,25000,15.53984544,10,0,0,58.28885808
PETRA155,0,14.97,0,0,0,0,16/01/2026,0,15.29884418,0,0,0,0
PETRA20,15.45,15.22,5,500,0,0,16/01/2026,165200,15.05784291,1.026496887,0,0,5.983333137
PETRA160,0,15.47,0,0,0,0,16/01/2026,0,14.81684164,0,0,0,0
PETRA163,0,15.72,0,0,0,0,16/01/2026,0,14.57584038,0,0,0,0
PETRA165,0,15.97,0,0,0,0,16/01/2026,0,14.33483911,0,0,0,0
PETRA168,0,16.22,0,0,0,0,16/01/2026,0,14.09383784,0,0,0,0
PETRA164,13.74,16.47,38,24200,0,0,16/01/2026,200,13.85283658,0.078125,0,0,0.455381704
PETRA167,0,16.72,0,0,0,0,16/01/2026,0,13.61183531,0,0,0,0
PETRA169,0,16.97,0,0,0,0,16/01/2026,0,13.37083405,0,0,0,0
PETRA172,0,17.22,0,0,0,0,16/01/2026,0,13.12983278,0,0,0,0
PETRA174,0,17.47,0,0,0,0,16/01/2026,0,12.88883151,0,0,0,0
PETRA177,0,17.72,0,0,0,0,16/01/2026,0,12.64783025,0,0,0,0
PETRA179,12.66,17.97,1,1500,0,0,16/01/2026,1500,12.40682898,0.737228394,0,0,4.29722012
PETRA182,0,18.22,0,0,0,0,16/01/2026,0,12.16582771,0,0,0,0
PETRA184,0,18.47,0,0,0,0,16/01/2026,0,11.92482645,0,0,0,0
PETRA187,0,18.72,0,0,0,0,16/01/2026,0,11.68382518,0,0,0,0
PETRA195,0,18.97,0,0,0,0,16/01/2026,0,11.44282392,0,0,0,0
PETRA192,0,19.22,0,0,0,0,16/01/2026,0,11.20182265,0,0,0,0
PETRA200,0,19.47,0,0,0,0,16/01/2026,0,10.96082139,0,0,0,0
PETRA197,0,19.72,0,0,0,0,16/01/2026,0,10.71982014,0,0,0,0
PETRA205,0,19.97,0,0,0,0,16/01/2026,0,10.47881891,0,0,0,0
PETRA202,0,20.22,0,0,0,0,16/01/2026,0,10.23781772,0,0,0,0
PETRA210,0,20.47,0,0,0,0,16/01/2026,0,9.996816606,0,0,0,0
PETRA207,0,20.72,0,0,0,0,16/01/2026,0,9.755815655,0,0,0,0
PETRA215,0,20.97,0,0,0,0,16/01/2026,0,9.514815012,0,0,0,0
PETRA212,0,21.22,0,0,0,0,16/01/2026,0,9.273814948,0,0,0,0
PETRA220,0,21.47,0,0,0,0,16/01/2026,0,9.03281594,0,0,0,0
PETRA217,0,21.72,0,0,0,0,16/01/2026,0,8.791818812,0,0,0,0
PETRA225,0,21.97,0,0,0,0,16/01/2026,0,8.550824943,0,0,0,0
PETRA222,0,22.22,0,0,0,0,16/01/2026,0,8.30983659,0,0,0,0
PETRA230,0,22.47,0,0,0,0,16/01/2026,0,8.068857354,0,0,0,0
PETRA233,1.97,22.72,1,2800,0,0,16/01/2026,12000,7.827892845,0.981874466,0,0,5.723234139
PETRA235,0,22.97,0,0,0,0,16/01/2026,0,7.586951604,0,0,0,0
PETRA253,0,23.22,0,0,0,0,16/01/2026,0,7.34604634,0,0,0,0
PETRA256,6.77,23.47,1,500,6.9,0,16/01/2026,23300,7.105195551,0.01953125,0,0.01953125,0.113845426
PETRA258,18.63,23.72,3,92200,0,0,16/01/2026,92200,6.86442559,3.193411827,0,0,18.61403288
PETRA261,10.08,23.97,1,100,0,0,16/01/2026,100,6.623773217,1.213245392,0,0,7.071868846
PETRA263,6.52,24.22,2,3500,0,0,16/01/2026,3500,6.383288666,0.33290863,0,0,1.940486391
PETRA266,9.5,24.47,1,1000,0,0,16/01/2026,1000,6.143039223,1.144390106,0,0,6.670519249
PETRA305,7,24.72,1,200,0,0,16/01/2026,6700,5.90311326,0.614008904,0,0,3.578987783
PETRA271,7.27,24.97,2,200,0,0,16/01/2026,200,5.663624632,0.71782589,0,0,4.18412514
PETRA273,5.36,25.22,1,1200,0,0,16/01/2026,3600,5.424717275,0.01953125,0,0,0.113845426
PETRA276,7.13,25.47,1,100,0,0,16/01/2026,100,5.186569812,0.755696297,0,0,4.404867419
PETRA278,0,25.72,0,0,0,0,16/01/2026,0,4.949399891,0,0,0,0
PETRA281,4.95,25.97,2,400,1.07,0,16/01/2026,4000,4.713467976,0.302195549,0,0,1.761463347
PETRA283,0,26.22,0,0,0,0,16/01/2026,0,4.479080246,0,0,0,0
PETRA286,4.15,26.47,2,300,0,0,16/01/2026,2400,4.2465903,0.01953125,0,0,0.113845426
PETRA364,4.43,26.72,2,200,0,6,16/01/2026,14300,4.016399356,0.325670242,0.674209595,0,1.898294653
PETRA291,11.75,26.97,1,1000,0,0,16/01/2026,10900,3.788954694,1.836354733,0,0,10.70390204
PETRA293,3.74,27.22,1,1200,0,0,16/01/2026,300,3.564746162,0.239477158,0,0,1.395885005
PETRA296,4.85,27.47,1,1000,0,0,16/01/2026,3100,3.344300663,0.531635284,0,0,3.098841364
PETRA298,14.88,27.72,2,76700,0,0,16/01/2026,76700,3.128174652,2.547130585,0,0,14.84693332
PETRA301,3.07,27.97,2,1000,0,0,16/01/2026,40800,2.916944783,0.217442513,0,0,1.267447575
PETRA303,2.85,28.22,7,50100,0,0,16/01/2026,75600,2.711196963,0.210022926,0,0,1.224199655
PETRA306,2.78,28.47,5,9700,0,0,16/01/2026,14300,2.511514192,0.23692131,0,0,1.380987264
PETRA308,2.56,28.72,7,24500,0,0,16/01/2026,5900,2.318463643,0.227012634,0,0,1.323230722
PETRA31,2.35,28.97,16,5400,2.29,3.28,16/01/2026,172600,2.132583504,0.218725204,0.39788723,0.206155777,1.27492424
PETRA313,0,29.22,0,0,0,0,16/01/2026,0,1.954370134,0,0,0,0
PETRA316,2.09,29.47,25,20400,1.87,0,16/01/2026,5400,1.78426612,0.230731964,0,0.188550949,1.344910271
PETRA318,1.85,29.72,7,11400,0,0,16/01/2026,29200,1.622649749,0.214071274,0,0,1.24779701
PETRA321,1.75,29.97,17,12400,1.71,1.85,16/01/2026,271700,1.469826384,0.222086906,0.239906311,0.214934349,1.294519217
PETRA323,1.6,30.22,1,100,1.35,5.5,16/01/2026,176900,1.326022164,0.219721794,0.89956522,0.175795555,1.280733247
PETRA326,1.36,30.47,15,10200,1.22,7,16/01/2026,75300,1.191380319,0.200676918,1.1830616,0.176506042,1.169722839
PETRA328,1.35,30.72,2,400,0,3,16/01/2026,13500,1.065960322,0.220031738,0.502314568,0,1.282539877
PETRA407,1.35,30.97,4,3700,1.35,1.7,16/01/2026,201200,0.949724093,0.239603519,0.299134254,0.239603519,1.396621554
PETRA333,1.12,31.22,5,1300,0.99,2.35,16/01/2026,19500,0.842560215,0.218868256,0.428040028,0.19671917,1.275758069
PETRA336,1.03,31.47,10,8900,0,1.26,16/01/2026,78600,0.74428621,0.220761299,0.26009798,0,1.286792403
PETRA338,0.91,31.72,5,500,0.85,1.3,16/01/2026,81500,0.65463792,0.21630764,0.283539295,0.205864906,1.260832533
PETRA341,0.9,31.97,21,224400,0.17,0,16/01/2026,44600,0.573290636,0.229935646,0,0.092134476,1.340268624
PETRA419,0.75,32.22,6,9500,0.04,0.89,16/01/2026,47400,0.499867318,0.217776299,0.242877007,0.065250397,1.269393176
PETRA346,0.58,32.47,3,1900,0.5,3.22,16/01/2026,56900,0.433947892,0.199899673,0.658197403,0.184545517,1.16519237
PETRA348,0.62,32.72,8,4700,0.04,0.63,16/01/2026,247500,0.375079106,0.220384598,0.222296715,0.081796646,1.284596654
PETRA351,0.47,32.97,4,31200,0.45,0,16/01/2026,177200,0.322784467,0.202980042,0,0.198860168,1.183147483
PETRA353,0.48,33.22,7,2300,0.36,1.6,16/01/2026,28000,0.276573873,0.216646194,0.424358845,0.190830231,1.262805928
PETRA356,0.42,33.47,16,1600,0.35,0,16/01/2026,7500,0.235952635,0.21499157,0,0.199279785,1.253161308
PETRA358,0.38,33.72,34,42600,0.32,0.5,16/01/2026,43000,0.200429642,0.216665268,0.243229866,0.202541351,1.262917105
PETRA361,0.35,33.97,17,3300,0.3,0.83,16/01/2026,58200,0.169524519,0.21985054,0.321598053,0.207557678,1.281483693
PETRA363,0.3,34.22,90,212600,0.04,1.5,16/01/2026,91900,0.142773668,0.217223167,0.458478928,0.126609802,1.266169038
PETRA366,0.27,34.47,19,2900,0.11,0.81,16/01/2026,69300,0.119735172,0.218658447,0.340268612,0.167808533,1.27453512
PETRA368,0.24,34.72,20,2000,0,0.3,16/01/2026,192300,0.099992559,0.219240189,0.235953331,0,1.277926024
PETRA371,0.21,34.97,4,400,0,0,16/01/2026,87400,0.083157493,0.218877792,0,0,1.275813657
PETRA373,0.19,35.22,8,2400,0.17,0.67,16/01/2026,221200,0.068871471,0.220785141,0.342805386,0.213980675,1.286931375
PETRA376,0.17,35.47,7,11000,0.1,0.26,16/01/2026,388200,0.056806629,0.221977234,0.251102448,0.194091797,1.293879948
PETRA378,0.16,35.72,2,2000,0,0,16/01/2026,191000,0.046665792,0.226173401,0,0,1.318338926
PETRA381,0.11,35.97,2,2500,0.11,0,16/01/2026,190700,0.038181873,0.21317482,0,0.21317482,1.242571683
PETRA383,0.12,36.22,13,1900,0.11,0.14,16/01/2026,34900,0.031116765,0.22485733,0.233411789,0.220327377,1.310667701
PETRA386,0.16,36.47,5,2200,0,0.29,16/01/2026,128100,0.025259835,0.248832703,0.293273926,0,1.450417409
PETRA388,0.12,36.72,2,2000,0,0,16/01/2026,29400,0.020426134,0.239028931,0,0,1.393272342
PETRA391,0.1,36.97,1,1000,0,0,16/01/2026,100500,0.01645442,0.236148834,0,0,1.376484588
PETRA393,0.12,37.22,2,200,0,0,16/01/2026,33400,0.013205086,0.252809525,0,0,1.47359785
PETRA396,0.25,37.47,6,2400,0,0.55,16/01/2026,10700,0.010558056,0.311441422,0.397644043,0,1.815356482
PETRA474,0.13,37.72,2,1100,0,0.5,16/01/2026,108800,0.008410713,0.271062851,0.393075943,0,1.579994405
PETRA401,0.14,37.97,1,100,0.01,0,16/01/2026,7900,0.006675904,0.282430649,0,0.180282593,1.646256
PETRA403,0.25,38.22,1,900,0.01,0.25,16/01/2026,5100,0.00528005,0.333395004,0.333395004,0.185165405,1.943321409
PETRA406,0.2,38.47,2,200,0,0,16/01/2026,200,0.004161399,0.321631432,0,0,1.874752887
PETRA408,0.06,38.72,2,2000,0,0,16/01/2026,2300,0.00326841,0.254840851,0,0,1.485438219
PETRA411,0.14,38.97,4,400,0,0,16/01/2026,200,0.002558304,0.308532715,0,0,1.798401963
PETRA413,0.07,39.22,1,900,0,0,16/01/2026,3200,0.001995762,0.27381897,0,0,1.596059507
PETRA416,0.04,39.47,1,100,0,0.05,16/01/2026,1000,0.001551775,0.25384903,0.26342392,0,1.479657006
PETRA418,0.12,39.72,1,900,0,0,16/01/2026,45600,0.001202638,0.316810608,0,0,1.846652856
PETRA421,0.01,39.97,17,94100,0.01,0,16/01/2026,7468500,0.000929072,0.218009949,0,0.218009949,1.270755096
PETRA423,1.76,40.22,1,10000,0.01,0,16/01/2026,601200,0.000715476,0.752825737,0,0.222511292,4.388135254
PETRA426,0.16,40.47,2,40000,0,0,16/01/2026,6792500,0.000549279,0.355644226,0,0,2.073009582
PETRA428,0.14,40.72,2,200,0,0,16/01/2026,100,0.000420403,0.351486206,0,0,2.048772958
PETRA507,0.02,40.97,1,100,0.01,0.05,16/01/2026,107200,0.000320801,0.257568359,0.295314789,0.235824585,1.501336554
PETRA433,1.15,41.22,1,700,0,0,16/01/2026,162800,0.000244075,0.660099983,0,0,3.847647424
PETRA46,0.01,41.47,3,300,0,0,16/01/2026,668300,0.000185162,0.244522095,0,0,1.425291368
PETRA465,0.03,41.72,8,4000,0,0,16/01/2026,4000,0.000140068,0.287208557,0,0,1.674105882
PETRA2,0.02,41.97,10,174100,0.01,0.02,16/01/2026,674000,0.00010566,0.2759552,0.2759552,0.25302887,1.60851135
PETRA47,0.51,42.22,1,100,0,0.44,16/01/2026,1295400,7.95E-05,0.528316498,0.506639481,0,3.079496536
PETRA3,0.01,42.47,13,66800,0.01,0.05,16/01/2026,58700,5.96E-05,0.261421204,0.325431824,0.261421204,1.523794344
PETRA475,0,42.72,0,0,0,0,16/01/2026,0,4.46E-05,0,0,0,0
PETRA479,0.03,42.97,6,21000,0,0,16/01/2026,31700,3.33E-05,0.310440063,0,0,1.80951968
PETRA453,0.5,43.22,1,100,0,0.45,16/01/2026,100,2.48E-05,0.551304817,0.535435677,0,3.213492825
PETRA440,0,43.47,0,0,0,0,16/01/2026,0,1.84E-05,0,0,0,0
PETRA437,0,43.72,0,0,0,0,16/01/2026,0,1.36E-05,0,0,0,0
PETRA439,0.01,43.97,1,2000,0,0,16/01/2026,2274000,1.01E-05,0.285797119,0,0,1.665878772
PETRA44,0,44.22,0,0,0,0,16/01/2026,0,7.42E-06,0,0,0,0
PETRA444,0.01,44.47,104,40400,0,0,16/01/2026,2862800,5.46E-06,0.293655396,0,0,1.711683767
PETRA446,0.01,44.72,2,1000,0,0,16/01/2026,1297000,4.00E-06,0.297546387,0,0,1.734363911
PETRA449,0.01,44.97,4,50100,0,0,16/01/2026,1072800,2.93E-06,0.301437378,0,0,1.757044054
PETRA201,0,45.22,0,0,0,0,16/01/2026,0,2.14E-06,0,0,0,0
PETRA454,0.01,45.47,155,69900,0,0,16/01/2026,1848500,1.56E-06,0.309066772,0,0,1.801514924
PETRA45,0,45.72,0,0,0,0,16/01/2026,0,1.13E-06,0,0,0,0
PETRA459,0,45.97,0,0,0,0,16/01/2026,0,8.23E-07,0,0,0,0
PETRA462,0,46.22,0,0,0,0,16/01/2026,0,5.96E-07,0,0,0,0
PETRA464,0,46.47,0,0,0,0,16/01/2026,0,4.31E-07,0,0,0,0
PETRA467,0,46.72,0,0,0,0,16/01/2026,0,3.11E-07,0,0,0,0
PETRA469,0,46.97,0,0,0,0,16/01/2026,0,2.24E-07,0,0,0,0
PETRA472,0,47.22,0,0,0,0,16/01/2026,0,1.61E-07,0,0,0,0
PETRA473,0,47.47,0,0,0,0,16/01/2026,0,1.15E-07,0,0,0,0
PETRA478,0,47.97,0,0,0,0,16/01/2026,0,5.89E-08,0,0,0,0
PETRA484,0,48.47,0,0,0,0,16/01/2026,0,2.99E-08,0,0,0,0
PETRA493,0.08,48.72,24,26400,0,0,16/01/2026,8800,2.13E-08,0.468578339,0,0,2.731289628
PETRA489,0,48.97,0,0,0,0,16/01/2026,0,1.51E-08,0,0,0,0
PETRA494,0,49.47,0,0,0,0,16/01/2026,0,7.56E-09,0,0,0,0
PETRA499,0,49.97,0,0,0,0,16/01/2026,0,3.76E-09,0,0,0,0
PETRA600,0,59.47,0,0,0,0,16/01/2026,0,2.62E-15,0,0,0,0
PETRA19,0,195.47,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRA196,0,196.47,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRA4,0,197.47,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM1,0,2.72,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM997,0,9.97,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM109,0,10.97,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM112,0,11.22,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM114,0,11.47,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM117,0,11.72,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM119,0,11.97,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM122,0,12.22,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM124,0,12.47,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM127,0,12.72,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM129,0,12.97,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM132,0,13.22,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM134,0,13.47,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM137,0,13.72,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM139,0,13.97,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM148,0,14.22,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM150,0,14.47,0,0,0,0,16/01/2026,0,0,0,0,0,0
PETRM153,0.01,14.72,1,7800,0,0,16/01/2026,1700,0,0.583953857,0,0,3.403800352
PETRM155,0.01,14.97,1,200,0.01,0,16/01/2026,200,0,0.571594238,0,0.571594238,3.331757543
PETRM20,0.01,15.22,1,1000,0.01,0,16/01/2026,8000,1.63E-15,0.559387207,0,0.559387207,3.260604152
PETRM160,0,15.47,0,0,0,0,16/01/2026,0,-1.63E-15,0,0,0,0
PETRM163,0,15.72,0,0,0,0,16/01/2026,0,-1.17E-15,0,0,0,0
PETRM165,0.01,15.97,1,5000,0,0,16/01/2026,5000,5.84E-16,0.523910522,0,0,3.053814609
PETRM168,0,16.22,0,0,0,0,16/01/2026,0,5.05E-15,0,0,0,0
PETRM164,0,16.47,0,0,0,0,16/01/2026,0,1.94E-14,0,0,0,0
PETRM167,0,16.72,0,0,0,0,16/01/2026,0,7.68E-14,0,0,0,0
PETRM169,0,16.97,0,0,0,0,16/01/2026,0,2.81E-13,0,0,0,0
PETRM172,0,17.22,0,0,0,0,16/01/2026,0,9.74E-13,0,0,0,0
PETRM174,0,17.47,0,0,0,0,16/01/2026,0,3.24E-12,0,0,0,0
PETRM177,0,17.72,0,0,0,0,16/01/2026,0,1.03E-11,0,0,0,0
PETRM179,0,17.97,0,0,0,0,16/01/2026,0,3.14E-11,0,0,0,0
PETRM182,0,18.22,0,0,0,0,16/01/2026,0,9.20E-11,0,0,0,0
PETRM184,0,18.47,0,0,0,0,16/01/2026,0,2.59E-10,0,0,0,0
PETRM187,0,18.72,0,0,0.01,0,16/01/2026,0,7.01E-10,0,0,0.406341553,0
PETRM195,0,18.97,0,0,0,0,16/01/2026,0,1.83E-09,0,0,0,0
PETRM192,0,19.22,0,0,0,0,16/01/2026,0,4.61E-09,0,0,0,0
PETRM200,0.02,19.47,2,200,0.03,0,16/01/2026,200,1.12E-08,0.411148071,0,0.434875488,2.396535158
PETRM197,0,19.72,0,0,0,0,16/01/2026,0,2.65E-08,0,0,0,0
PETRM205,0,19.97,0,0,0,0,16/01/2026,0,6.05E-08,0,0,0,0
PETRM202,0,20.22,0,0,0,0,16/01/2026,0,1.34E-07,0,0,0,0
PETRM210,0,20.47,0,0,0.01,0,16/01/2026,0,2.88E-07,0,0,0.339584351,0
PETRM207,0,20.72,0,0,0,0,16/01/2026,0,6.03E-07,0,0,0,0
PETRM215,0,20.97,0,0,0,0,16/01/2026,0,1.23E-06,0,0,0,0
PETRM212,0,21.22,0,0,0,0,16/01/2026,0,2.43E-06,0,0,0,0
PETRM220,0.04,21.47,1,1000,0.01,0,16/01/2026,2300,4.69E-06,0.368003845,0,0.303649902,2.145052391
PETRM217,0,21.72,0,0,0,0,16/01/2026,0,8.83E-06,0,0,0,0
PETRM225,0,21.97,0,0,0,0,16/01/2026,0,1.62E-05,0,0,0,0
PETRM222,0,22.22,0,0,0,0,16/01/2026,0,2.91E-05,0,0,0,0
PETRM230,0,22.47,0,0,0,0,16/01/2026,0,5.12E-05,0,0,0,0
PETRM233,0.14,22.72,2,2000,0,0.14,16/01/2026,2000,8.79E-05,0.403327942,0.403327942,0,2.350952516
PETRM235,0,22.97,0,0,0,0,16/01/2026,0,0.000147949,0,0,0,0
PETRM253,0.06,23.22,4,400,0,0,16/01/2026,10100,0.000243951,0.319900513,0,0,1.864663558
PETRM256,0.1,23.47,1,2500,0,0,16/01/2026,3900,0.000394429,0.342254639,0,0,1.994963206
PETRM258,0.2,23.72,2,1100,0.01,1.5,16/01/2026,1500,0.000625734,0.388755798,0.785207748,0.227584839,2.266013156
PETRM261,0.22,23.97,2,200,0,0.22,16/01/2026,300,0.000974627,0.386009216,0.386009216,0,2.250003643
PETRM263,0.08,24.22,2,200,0,0,16/01/2026,1100,0.001491342,0.295639038,0,0,1.723246193
PETRM266,0.05,24.47,1,100,0.01,0,16/01/2026,1200,0.002243165,0.260562897,0,0.203475952,1.518791371
PETRM305,0.15,24.72,1,300,0.05,0,16/01/2026,149900,0.003318469,0.316562653,0,0.250930786,1.845207553
PETRM271,0.2,24.97,1,100,0,0,16/01/2026,30900,0.004831107,0.328598022,0,0,1.91536035
PETRM273,0.2,25.22,1,1000,0.04,0.25,16/01/2026,67700,0.006925016,0.316743851,0.337109566,0.222568512,1.846263736
PETRM276,0.21,25.47,1,400,0.01,0,16/01/2026,5600,0.009778819,0.309066772,0,0.172080994,1.801514924
PETRM278,0.2,25.72,1,100,0,0.4,16/01/2026,1000,0.013610165,0.293169022,0.363044739,0,1.708848749
PETRM281,0.26,25.97,1,100,0,1.17,16/01/2026,3400,0.018679516,0.303907394,0.545620918,0,1.771441498
PETRM283,0.27,26.22,1,100,0.24,0.42,16/01/2026,47800,0.025293052,0.295057297,0.342144966,0.284566879,1.71985529
PETRM286,0.3,26.47,2,600,0,0,16/01/2026,9200,0.033804372,0.292487144,0,0,1.704874165
PETRM364,0.34,26.72,1,1000,0.08,0.68,16/01/2026,105600,0.044614695,0.292086601,0.382509232,0.194149017,1.702539445
PETRM291,0.33,26.97,1,400,0,0,16/01/2026,104100,0.058171299,0.276231766,0,0,1.610123419
PETRM293,0.4,27.22,2,1400,0.1,0,16/01/2026,70700,0.074964033,0.282788277,0,0.183925629,1.648340572
PETRM296,0.43,27.47,5,900,0,0.55,16/01/2026,34100,0.0955198,0.277180672,0.307011604,0,1.615654483
PETRM298,0.48,27.72,5,5400,0,0.85,16/01/2026,143100,0.120395056,0.275878906,0.359823704,0,1.608066641
PETRM301,0.57,27.97,1,500,0.04,0.55,16/01/2026,26800,0.150166454,0.282764435,0.278186798,0.12298584,1.648201601
PETRM303,0.42,28.22,2,1100,0.44,0,16/01/2026,63500,0.185419899,0.233645439,0,0.238389969,1.361892584
PETRM306,0.61,28.47,20,16000,0.15,0.66,16/01/2026,95600,0.226738394,0.262002945,0.272636414,0.14898777,1.527185247
PETRM308,0.77,28.72,2,200,0.31,1.24,16/01/2026,2124400,0.274689112,0.279688835,0.371403694,0.180249214,1.630274282
PETRM31,0.74,28.97,4,1400,0.04,0.8,16/01/2026,68000,0.329810239,0.257720947,0.269546509,0.086584091,1.502225972
PETRM313,0.79,29.22,3,11100,0.04,1,16/01/2026,80300,0.392598135,0.251245499,0.291097164,0.077285767,1.464481321
PETRM316,0.9,29.47,6,6600,0.04,1.09,16/01/2026,87600,0.463495388,0.255196095,0.290241241,0.067863464,1.487508893
PETRM318,0.98,29.72,2,1100,0.3,1.1,16/01/2026,217600,0.542880283,0.252375603,0.27405262,0.123591423,1.471068569
PETRM321,1.05,29.97,9,10200,0.9,1.25,16/01/2026,142800,0.631058184,0.246794224,0.28219223,0.220079422,1.438535348
PETRM323,1.1,30.22,7,6200,0.4,1.9,16/01/2026,320000,0.72825523,0.236809254,0.375888348,0,1.380334098
PETRM326,1.25,30.47,3,3500,1,1.35,16/01/2026,145500,0.834614651,0.243196487,0.260410309,0.200119019,1.417564554
PETRM328,1.39,30.72,4,4500,0.5,0,16/01/2026,86000,0.950195921,0.246620178,0,0,1.437520857
PETRM407,1.5,30.97,1,100,1.16,0,16/01/2026,364400,1.074960958,0.243813992,0,0,1.421163915
PETRM333,1.65,31.22,4,1300,0.75,1.71,16/01/2026,275100,1.208798346,0.246739388,0.256943703,0,1.438215714
PETRM336,1.74,31.47,1,1000,1.35,0,16/01/2026,721600,1.351525608,0,0,0,0
PETRM338,1.65,31.72,1,1000,0.75,2.2,16/01/2026,218900,1.502878584,0,0.292406082,0,0
PETRM341,1.95,31.97,9,1300,1.92,2.18,16/01/2026,152300,1.662532567,0,0,0,0
PETRM419,2.22,32.22,6,5200,2.13,0,16/01/2026,148600,1.830110515,0,0,0,0
PETRM346,2.46,32.47,1,1400,0.04,0,16/01/2026,21900,2.005192355,0,0,0,0
PETRM348,2.35,32.72,1,100,0.82,0,16/01/2026,21000,2.187324836,0,0,0,0
PETRM351,2.63,32.97,1,1000,0,0,16/01/2026,171700,2.376031462,0,0,0,0
PETRM353,2.81,33.22,2,5300,2.5,0,16/01/2026,34700,2.570822135,0,0,0,0
PETRM356,3.1,33.47,1,200,0,3.8,16/01/2026,6600,2.771202163,0,0.378155708,0,0
PETRM358,3.4,33.72,1,3000,0,3.8,16/01/2026,33800,2.976680436,0,0,0,0
PETRM361,3.73,33.97,1,1000,1.55,0,16/01/2026,2900,3.186776579,0,0,0,0
PETRM363,3.76,34.22,5,49800,2.2,0,16/01/2026,81000,3.401026995,0,0,0,0
PETRM366,2.71,34.47,3,86700,0,0,16/01/2026,88200,3.618989765,0,0,0,0
PETRM368,3.9,34.72,1,1000,0,0,16/01/2026,600,3.840248418,0,0,0,0
PETRM371,2.05,34.97,2,900,0,0,16/01/2026,900,4.064414619,0,0,0,0
PETRM373,0.17,35.22,12,20000,0.17,0,16/01/2026,20000,4.291129863,0,0,0,0
PETRM376,2.37,35.47,5,6000,0,5.76,16/01/2026,8500,4.520066287,0,0.479052067,0,0
PETRM378,0,35.72,0,0,0,0,16/01/2026,0,4.750926716,0,0,0,0
PETRM381,4,35.97,1,3000,0,0,16/01/2026,3900,4.983444063,0,0,0,0
PETRM383,0.2,36.22,1,1000,0,0,16/01/2026,1500,5.217380222,0,0,0,0
PETRM386,5.51,36.47,2,700,0,0,16/01/2026,56300,5.452524558,0,0,0,0
PETRM388,0.05,36.72,1,2000,0,7.4,16/01/2026,156900,5.688692123,0,0.614285469,0,0
PETRM391,0,36.97,0,0,0,0,16/01/2026,0,5.925721676,0,0,0,0
PETRM393,0.11,37.22,2,7000,0,0,16/01/2026,246700,6.163473608,0,0,0,0
PETRM396,4.73,37.47,2,500,0,0,16/01/2026,500,6.401827844,0,0,0,0
PETRM474,6.31,37.72,2,1700,4.15,0,16/01/2026,144400,6.640681768,0,0,0,0
PETRM401,0.01,37.97,56,735000,0,0,16/01/2026,10628500,6.879948224,0,0,0,0
PETRM403,0.03,38.22,2,4000,0,0,16/01/2026,142600,7.119553638,0,0,0,0
PETRM406,0.01,38.47,405,4874700,0,0,16/01/2026,3093900,7.359436253,0,0,0,0
PETRM408,4.6,38.72,1,1000,0,0,16/01/2026,1000,7.59954453,0,0,0,0
PETRM411,6.5,38.97,1,1700,2,0,16/01/2026,1700,7.83983569,0,0,0,0
PETRM413,0.09,39.22,26,22200,0,0,16/01/2026,146800,8.080274414,0,0,0,0
PETRM416,0.77,39.47,532,292400,0,0,16/01/2026,555200,8.320831694,0,0,0,0
PETRM418,0.02,39.72,1,2000,0,0,16/01/2026,109000,8.561483823,0,0,0,0
PETRM421,1.15,39.97,21,141500,0,0,16/01/2026,4457400,8.802211523,0,0,0,0
PETRM423,0.06,40.22,1,200,0,0,16/01/2026,465400,9.042999193,0,0,0,0
PETRM426,1.7,40.47,11,15000,0,0,16/01/2026,541000,9.283834263,0,0,0,0
PETRM428,0.02,40.72,1,1500,0,0,16/01/2026,200600,9.524706653,0,0,0,0
